file,category,corruption,true_label,prediction,success,openavff_prob,visual_signal,fusion_prob,metadata
00160_video_crf40.mp4,RealVideo-RealAudio,video_crf40,0,real,True,0.52880859375,0.12436932951623779,0.4479207409032476,"{""duration"": ""5.40s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""104 kbps""}"
00160_video_360p.mp4,RealVideo-RealAudio,video_360p,0,real,True,0.525390625,0.0,0.42031250000000003,"{""duration"": ""5.40s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""350 kbps""}"
00160_video_dark.mp4,RealVideo-RealAudio,video_dark,0,real,True,0.5439453125,0.0,0.43515625,"{""duration"": ""5.40s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""191 kbps""}"
00160_audio_aac_32k.mp4,RealVideo-RealAudio,audio_aac_32k,0,real,True,0.5302734375,0.0,0.42421875000000003,"{""duration"": ""5.40s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""209 kbps""}"
00160_audio_noise.mp4,RealVideo-RealAudio,audio_noise,0,real,True,0.53173828125,0.0,0.425390625,"{""duration"": ""5.40s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""246 kbps""}"
00239_clean.mp4,RealVideo-RealAudio,clean,0,real,True,0.5390625,0.0,0.43125,"{""duration"": ""4.76s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""225 kbps""}"
00239_video_crf40.mp4,RealVideo-RealAudio,video_crf40,0,real,True,0.54248046875,0.09070625863534809,0.45212562672706963,"{""duration"": ""4.76s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""99 kbps""}"
00239_video_360p.mp4,RealVideo-RealAudio,video_360p,0,real,True,0.5146484375,0.0,0.41171875,"{""duration"": ""4.76s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""332 kbps""}"
00239_video_dark.mp4,RealVideo-RealAudio,video_dark,0,real,True,0.55908203125,0.012683774869979944,0.44980237997399597,"{""duration"": ""4.76s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""163 kbps""}"
00239_audio_aac_32k.mp4,RealVideo-RealAudio,audio_aac_32k,0,real,True,0.5419921875,0.0,0.43359375,"{""duration"": ""4.76s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""189 kbps""}"
00239_audio_noise.mp4,RealVideo-RealAudio,audio_noise,0,real,True,0.53955078125,0.0,0.431640625,"{""duration"": ""4.76s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""225 kbps""}"
00470_clean.mp4,RealVideo-RealAudio,clean,0,real,True,0.5380859375,0.11673164423403858,0.4538150788468077,"{""duration"": ""5.36s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""263 kbps""}"
00470_video_crf40.mp4,RealVideo-RealAudio,video_crf40,0,real,True,0.53564453125,0.09315369822199417,0.44714636464439883,"{""duration"": ""5.36s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""103 kbps""}"
00470_video_360p.mp4,RealVideo-RealAudio,video_360p,0,real,True,0.5166015625,0.11384694580243207,0.4360506391604865,"{""duration"": ""5.36s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""390 kbps""}"
00470_video_dark.mp4,RealVideo-RealAudio,video_dark,0,real,True,0.54736328125,0.0,0.43789062500000003,"{""duration"": ""5.36s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""213 kbps""}"
00470_audio_aac_32k.mp4,RealVideo-RealAudio,audio_aac_32k,0,real,True,0.5380859375,0.11673164423403858,0.4538150788468077,"{""duration"": ""5.36s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""226 kbps""}"
00470_audio_noise.mp4,RealVideo-RealAudio,audio_noise,0,real,True,0.53955078125,0.11673164423403858,0.4549869538468077,"{""duration"": ""5.36s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""263 kbps""}"
00088_clean.mp4,RealVideo-RealAudio,clean,0,real,True,0.52197265625,0.10329684195822818,0.43823749339164564,"{""duration"": ""7.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""266 kbps""}"
00088_video_crf40.mp4,RealVideo-RealAudio,video_crf40,0,real,True,0.5283203125,0.03325365327403089,0.4293069806548062,"{""duration"": ""7.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""100 kbps""}"
00088_video_360p.mp4,RealVideo-RealAudio,video_360p,0,real,True,0.51513671875,0.03381920986351745,0.41887321697270347,"{""duration"": ""7.60s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""377 kbps""}"
00088_video_dark.mp4,RealVideo-RealAudio,video_dark,0,real,True,0.52490234375,0.19513739358303478,0.45894935371660694,"{""duration"": ""7.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""192 kbps""}"
00088_audio_aac_32k.mp4,RealVideo-RealAudio,audio_aac_32k,0,real,True,0.52294921875,0.10329684195822818,0.43901874339164565,"{""duration"": ""7.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""228 kbps""}"
00088_audio_noise.mp4,RealVideo-RealAudio,audio_noise,0,real,True,0.52392578125,0.10329684195822818,0.43979999339164566,"{""duration"": ""7.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""265 kbps""}"
00254_clean.mp4,RealVideo-RealAudio,clean,0,real,True,0.53564453125,0.32237264354670164,0.49299015370934035,"{""duration"": ""5.64s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""326 kbps""}"
00254_video_crf40.mp4,RealVideo-RealAudio,video_crf40,0,real,True,0.53369140625,0.21333517454469486,0.469620159908939,"{""duration"": ""5.64s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""116 kbps""}"
00254_video_360p.mp4,RealVideo-RealAudio,video_360p,0,real,True,0.521484375,0.2779990941455956,0.4727873188291192,"{""duration"": ""5.64s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""505 kbps""}"
00254_video_dark.mp4,RealVideo-RealAudio,video_dark,0,real,True,0.525390625,0.2732782150915138,0.4749681430183028,"{""duration"": ""5.64s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""231 kbps""}"
00254_audio_aac_32k.mp4,RealVideo-RealAudio,audio_aac_32k,0,real,True,0.53564453125,0.32237264354670164,0.49299015370934035,"{""duration"": ""5.64s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""284 kbps""}"
00254_audio_noise.mp4,RealVideo-RealAudio,audio_noise,0,real,True,0.53857421875,0.32237264354670164,0.4953339037093404,"{""duration"": ""5.64s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""321 kbps""}"
00010_id00495_E46aiMUC4A0_id00806_wavtolip_clean.mp4,FakeVideo-FakeAudio,clean,1,fake,True,0.99169921875,0.080273602066209,0.8094140954132419,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""310 kbps""}"
00010_id00495_E46aiMUC4A0_id00806_wavtolip_video_crf40.mp4,FakeVideo-FakeAudio,video_crf40,1,fake,True,0.9921875,0.0,0.7937500000000001,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""100 kbps""}"
00010_id00495_E46aiMUC4A0_id00806_wavtolip_video_360p.mp4,FakeVideo-FakeAudio,video_360p,1,fake,True,0.99267578125,0.0,0.794140625,"{""duration"": ""8.78s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""305 kbps""}"
00010_id00495_E46aiMUC4A0_id00806_wavtolip_video_dark.mp4,FakeVideo-FakeAudio,video_dark,1,fake,True,0.99169921875,0.0,0.7933593750000001,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""147 kbps""}"
00010_id00495_E46aiMUC4A0_id00806_wavtolip_audio_aac_32k.mp4,FakeVideo-FakeAudio,audio_aac_32k,1,fake,True,0.990234375,0.080273602066209,0.8082422204132419,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""269 kbps""}"
00010_id00495_E46aiMUC4A0_id00806_wavtolip_audio_noise.mp4,FakeVideo-FakeAudio,audio_noise,1,real,False,0.53857421875,0.080273602066209,0.44691409541324184,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""302 kbps""}"
00010_id03371_truKMXt8Dak_faceswap_id00496_wavtolip_clean.mp4,FakeVideo-FakeAudio,clean,1,fake,True,0.998046875,0.026024455801342113,0.8036423911602685,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""308 kbps""}"
00010_id03371_truKMXt8Dak_faceswap_id00496_wavtolip_video_crf40.mp4,FakeVideo-FakeAudio,video_crf40,1,fake,True,0.998046875,0.03954716956552805,0.8063469339131056,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""98 kbps""}"
00010_id03371_truKMXt8Dak_faceswap_id00496_wavtolip_video_360p.mp4,FakeVideo-FakeAudio,video_360p,1,fake,True,0.99853515625,0.0,0.798828125,"{""duration"": ""8.78s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""287 kbps""}"
00010_id03371_truKMXt8Dak_faceswap_id00496_wavtolip_video_dark.mp4,FakeVideo-FakeAudio,video_dark,1,fake,True,0.99755859375,0.0,0.798046875,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""144 kbps""}"
00010_id03371_truKMXt8Dak_faceswap_id00496_wavtolip_audio_aac_32k.mp4,FakeVideo-FakeAudio,audio_aac_32k,1,fake,True,0.99755859375,0.026024455801342113,0.8032517661602685,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""267 kbps""}"
00010_id03371_truKMXt8Dak_faceswap_id00496_wavtolip_audio_noise.mp4,FakeVideo-FakeAudio,audio_noise,1,real,False,0.54736328125,0.026024455801342113,0.44309551616026843,"{""duration"": ""8.78s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""302 kbps""}"
00006_id06065_wavtolip_clean.mp4,FakeVideo-FakeAudio,clean,1,fake,True,0.9951171875,0.19331631893432438,0.834757013786865,"{""duration"": ""4.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""545 kbps""}"
00006_id06065_wavtolip_video_crf40.mp4,FakeVideo-FakeAudio,video_crf40,1,fake,True,0.99560546875,0.18231713811513883,0.8329478026230278,"{""duration"": ""4.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""167 kbps""}"
00006_id06065_wavtolip_video_360p.mp4,FakeVideo-FakeAudio,video_360p,1,fake,True,0.9970703125,0.05235569683736076,0.8081273893674722,"{""duration"": ""4.60s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""445 kbps""}"
00006_id06065_wavtolip_video_dark.mp4,FakeVideo-FakeAudio,video_dark,1,fake,True,0.9951171875,0.07158323449925481,0.8104103968998511,"{""duration"": ""4.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""268 kbps""}"
00006_id06065_wavtolip_audio_aac_32k.mp4,FakeVideo-FakeAudio,audio_aac_32k,1,fake,True,0.9296875,0.19331631893432438,0.7824132637868649,"{""duration"": ""4.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""450 kbps""}"
00006_id06065_wavtolip_audio_noise.mp4,FakeVideo-FakeAudio,audio_noise,1,real,False,0.5390625,0.19331631893432438,0.46991326378686493,"{""duration"": ""4.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""547 kbps""}"
00037_id03668_mjurT3_7DpE_faceswap_id00243_wavtolip_clean.mp4,FakeVideo-FakeAudio,clean,1,fake,True,0.99951171875,0.07801470966187882,0.8152123169323758,"{""duration"": ""5.25s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""464 kbps""}"
00037_id03668_mjurT3_7DpE_faceswap_id00243_wavtolip_video_crf40.mp4,FakeVideo-FakeAudio,video_crf40,1,fake,True,0.99951171875,0.0,0.7996093750000001,"{""duration"": ""5.25s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""100 kbps""}"
00037_id03668_mjurT3_7DpE_faceswap_id00243_wavtolip_video_360p.mp4,FakeVideo-FakeAudio,video_360p,1,fake,True,0.99951171875,0.0,0.7996093750000001,"{""duration"": ""5.25s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""338 kbps""}"
00037_id03668_mjurT3_7DpE_faceswap_id00243_wavtolip_video_dark.mp4,FakeVideo-FakeAudio,video_dark,1,fake,True,0.99951171875,0.0,0.7996093750000001,"{""duration"": ""5.25s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""191 kbps""}"
00037_id03668_mjurT3_7DpE_faceswap_id00243_wavtolip_audio_aac_32k.mp4,FakeVideo-FakeAudio,audio_aac_32k,1,fake,True,0.99951171875,0.07801470966187882,0.8152123169323758,"{""duration"": ""5.25s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""427 kbps""}"
00037_id03668_mjurT3_7DpE_faceswap_id00243_wavtolip_audio_noise.mp4,FakeVideo-FakeAudio,audio_noise,1,real,False,0.53662109375,0.07801470966187882,0.4448998169323758,"{""duration"": ""5.25s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""461 kbps""}"
00052_id03344_wavtolip_clean.mp4,FakeVideo-FakeAudio,clean,1,fake,True,0.9970703125,0.09915549912817945,0.817487349825636,"{""duration"": ""5.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""mpeg4"", ""audio_codec"": ""aac"", ""bitrate"": ""508 kbps""}"
00052_id03344_wavtolip_video_crf40.mp4,FakeVideo-FakeAudio,video_crf40,1,fake,True,0.9970703125,0.0,0.7976562500000001,"{""duration"": ""5.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""161 kbps""}"
00052_id03344_wavtolip_video_360p.mp4,FakeVideo-FakeAudio,video_360p,1,fake,True,0.998046875,0.014556895008738423,0.8013488790017477,"{""duration"": ""5.60s"", ""resolution"": ""360x360"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""446 kbps""}"
00052_id03344_wavtolip_video_dark.mp4,FakeVideo-FakeAudio,video_dark,1,fake,True,0.99755859375,0.20301994847308957,0.8386508646946179,"{""duration"": ""5.60s"", ""resolution"": ""224x224"", ""fps"": ""25.00"", ""video_codec"": ""h264"", ""audio_codec"": ""aac"", ""bitrate"": ""265 kbps""}"
